domain,query,expected_answer_text,expected_context_snippet,source_title,source_url,source_type,source_document_id,source_chunk_id
opening_hours,What are the arrangements for static libraries if a Tropical Cyclone Warning Signal No.8 or above is in force before library opening hours?,Libraries will be closed,Tropical Cyclone Warning Signal No.8 or above Libraries will be closed,Hong Kong Public Libraries - Arrangements for Opening of Public Libraries during Inclement Weather Conditions,https://www.hkpl.gov.hk/en/library-notices/locat_hour_ln_iwc_m2qml9ulggkupodin8dnspiqga.html,generated_from_kb,ee041c98-0489-4bab-9876-283fd370654f,ee041c98-0489-4bab-9876-283fd370654f:v1:s2:c0:92987e0d6dd9e147
general,What are the opening arrangements for static libraries if a Black Rainstorm Warning Signal is cancelled less than 3 hours before the normal closing time?,Libraries will remain closed,Libraries will remain closed if the signal is cancelled less than 3 hours before the normal closing time.,Hong Kong Public Libraries - Arrangements for Opening of Public Libraries during Inclement Weather Conditions,https://www.hkpl.gov.hk/en/library-notices/locat_hour_ln_iwc_m2qml9ulggkupodin8dnspiqga.html,generated_from_kb,ee041c98-0489-4bab-9876-283fd370654f,ee041c98-0489-4bab-9876-283fd370654f:v1:s2:c1:6e970679f562f64a
opening_hours,What are the arrangements for public libraries if a Tropical Cyclone Warning Signal is issued during library opening hours?,Libraries will be closed,"Tropical Cyclone Warning Signal / ""Extreme Conditions"" / Rainstorm Warning Signal issued during Library Opening Hours Libraries will be closed",Hong Kong Public Libraries - Arrangements for Opening of Public Libraries during Inclement Weather Conditions,https://www.hkpl.gov.hk/en/library-notices/locat_hour_ln_iwc_m2qml9ulggkupodin8dnspiqga.html,generated_from_kb,ee041c98-0489-4bab-9876-283fd370654f,ee041c98-0489-4bab-9876-283fd370654f:v1:s2:c2:1471f79c92601b40
general,Under what condition will libraries remain closed if the signal is cancelled or lowered to Signal No.3 or below?,if the signal is cancelled or lowered to Signal No.3 or below less than 3 hours before the normal closing time,less than 3 hours before the normal closing time,Hong Kong Public Libraries - Arrangements for Opening of Public Libraries during Inclement Weather Conditions,https://www.hkpl.gov.hk/en/library-notices/locat_hour_ln_iwc_m2qml9ulggkupodin8dnspiqga.html,generated_from_kb,ee041c98-0489-4bab-9876-283fd370654f,ee041c98-0489-4bab-9876-283fd370654f:v1:s2:c3:7f5c3dc12b8e8a32
opening_hours,Under what specific conditions will mobile library service remain suspended on a day if the Tropical Cyclone Warning Signal No.8 is cancelled or lowered to Signal No.3 or below at or after 10 a.m.?,mobile library service will remain suspended on that day,"If the Tropical Cyclone Signal No.8 is cancelled or lowered to Signal No.3 or below at or after 10 a.m., or if ""Extreme Conditions"" / Black Rainstorm Warning Signal is cancelled at or after 10 a.m., mobile library service will remain suspended on that day.",Hong Kong Public Libraries - Arrangements for Opening of Public Libraries during Inclement Weather Conditions,https://www.hkpl.gov.hk/en/library-notices/locat_hour_ln_iwc_m2qml9ulggkupodin8dnspiqga.html,generated_from_kb,ee041c98-0489-4bab-9876-283fd370654f,ee041c98-0489-4bab-9876-283fd370654f:v1:s3:c0:524ec395c8b2c6e3
general,Where can one find the text of the Law of the People's Republic of China on Safeguarding National Security in the Hong Kong Special Administrative Region?,Hong Kong e-Legislation website,The Law of the People's Republic of China on Safeguarding National Security in the Hong Kong Special Administrative Region (Provided in the Hong Kong e-Legislation website),Hong Kong Public Libraries - National Security Education Resources,https://www.hkpl.gov.hk/en/collections/national-security-education.html,generated_from_kb,efb21b80-5e5e-40bf-911a-24dc9b52a4e0,efb21b80-5e5e-40bf-911a-24dc9b52a4e0:v1:s17:c0:9908770df93b2393
general,What is the purpose of National Security Education Day?,"raising public awareness of national security, creating a positive atmosphere of safeguarding national security, enhancing the capacity to fend off national security risks, deepening public understanding of the Constitution, the Basic Law and national security, and fostering a sense of national identity","15 April is the National Security Education Day, which aims at raising public awareness of national security, creating a positive atmosphere of safeguarding national security, enhancing the capacity to fend off national security risks, deepening public understanding of the Constitution, the Basic Law and national security, and fostering a sense of national identity.",Hong Kong Public Libraries - National Security Education Resources,https://www.hkpl.gov.hk/en/collections/national-security-education.html,generated_from_kb,efb21b80-5e5e-40bf-911a-24dc9b52a4e0,efb21b80-5e5e-40bf-911a-24dc9b52a4e0:v1:s1:c0:fd976dd55b826ce5
hkcl_information,Where can hardcopies of the Catalogue be accessed for public reference?,the reference libraries of the Hong Kong Central Library and City Hall Public Library,"Hardcopies of ""the Catalogue"" is available for public reference at the reference libraries of the Hong Kong Central Library and City Hall Public Library.",Hong Kong Public Libraries - Introduction to Books Registration,https://www.hkpl.gov.hk/en/about-us/services/book-registration/introduction.html,generated_from_kb,fb314c49-7d68-46b1-a3a2-ffcea9a0da3d,fb314c49-7d68-46b1-a3a2-ffcea9a0da3d:v1:s0:c0:6a8ae5f865bb2a57
events,What is the title of the reading experiential workshop included in the Chinese Culture Festival 2026 Library Tie-in Activities?,Reading x Sound Experiential Workshops - Opening a Reading Blind Box,Reading x Sound Experiential Workshops - Opening a Reading Blind Box,Hong Kong Public Libraries - Summer Library Festival 2026,https://www.hkpl.gov.hk/en/extension-activities/event-category/299183/summer-library-festival-2026,generated_from_kb,fcdc6b02-28d1-4f70-8fea-06fa020a0eae,fcdc6b02-28d1-4f70-8fea-06fa020a0eae:v1:s0:c1:06c9b00d99ab30c0
account_password,What is the required frequency for readers to change their online passwords after the new strong password measure was implemented on 7 June 2022?,every 180 days,readers will be required every 180 days to change their passwords,Hong Kong Public Libraries - Frequently Asked Questions,https://www.hkpl.gov.hk/en/about-us/faq-password.html,generated_from_kb,fe7b4c9a-e957-4add-8fc3-670fe768dcd2,fe7b4c9a-e957-4add-8fc3-670fe768dcd2:v1:s1:c1:069a7b28321b8b82
account_password,What steps must a reader take if they have forgotten their email address or have not registered any email address to reset their password?,They must go to the nearby libraries in person to reset the password.,"If readers have forgotten their email addresses or have not registered any email address, they must go to the nearby libraries in person to reset the password.",Hong Kong Public Libraries - Frequently Asked Questions,https://www.hkpl.gov.hk/en/about-us/faq-password.html,generated_from_kb,fe7b4c9a-e957-4add-8fc3-670fe768dcd2,fe7b4c9a-e957-4add-8fc3-670fe768dcd2:v1:s1:c2:c993f8874171180a
account_password,What are the two methods readers may consider to simplify the account login procedures without memorising the online passwords?,"Readers may consider the following two methods: using 'iAM Smart' to log into the HKPL online account instead of entering the library account number and online password, or seeking help from library staff to reset the password to the system default (last 4 digits of the registered phone number) and then changing it according to new guidelines.",Readers may consider the following two methods to simplify the account login procedures: 'iAM Smart': To log into the HKPL online account through 'iAM Smart' instead of entering the library account number and 'online password'.,Hong Kong Public Libraries - Frequently Asked Questions,https://www.hkpl.gov.hk/en/about-us/faq-password.html,generated_from_kb,fe7b4c9a-e957-4add-8fc3-670fe768dcd2,fe7b4c9a-e957-4add-8fc3-670fe768dcd2:v1:s1:c3:17f0ee746d74e5c6
account_password,"If a reader uses the ""My Library"" mobile app only and updates the app on 7 June 2022, do they need to change the password previously saved in their mobile device?","No, they can continue to use the passwords previously saved in their mobile devices without changing them.","If readers handle account matters via the ""My Library"" mobile app only, they will just need to update the app from 7 June 2022 and can continue to use the passwords previously saved in their mobile devices without changing them.",Hong Kong Public Libraries - Frequently Asked Questions,https://www.hkpl.gov.hk/en/about-us/faq-password.html,generated_from_kb,fe7b4c9a-e957-4add-8fc3-670fe768dcd2,fe7b4c9a-e957-4add-8fc3-670fe768dcd2:v1:s1:c5:40513bbf7bf3f8a4
account_password,"Does the new measure on enhancement of 'online passwords' apply to the telephone renewal service, self-checkout machines or self-service library stations?","No. When readers use the telephone renewal service, self-checkout machines or self-service library stations, the 'Personal Identification Number (PIN)' is used for authentication. As such, the arrangement for change of 'online passwords' is not applicable to the above self-services, and readers can continue to use their current 'PINs'.","No. When readers use the telephone renewal service, self-checkout machines or self-service library stations, the 'Personal Identification Number (PIN)' is used for authentication.",Hong Kong Public Libraries - Frequently Asked Questions,https://www.hkpl.gov.hk/en/about-us/faq-password.html,generated_from_kb,fe7b4c9a-e957-4add-8fc3-670fe768dcd2,fe7b4c9a-e957-4add-8fc3-670fe768dcd2:v1:s1:c6:2310753e15296131
