domain,query,expected_answer_text,expected_context_snippet,expected_context_snippets_json,accepted_answers_json,source_title,source_url,source_document_id,source_chunk_id,source_chunk_ids_json
general,"If I use the Mainland Travel Permit for Hong Kong and Macao Residents (Home Return Permit) for identity verification when registering for Alipay (Mainland) or WeChat Pay (Mainland), can I use that account to pay library fees and charges?",No. You must use the People's Republic of China resident identity card for identity verification when registering for the Alipay (Mainland) or WeChat Pay (Mainland) account before using that account to pay library fees and charges.,No. You must use the People's Republic of China resident identity card for identity verification when registering for the Alipay (Mainland) or WeChat Pay (Mainland) account before using that account to pay library fees and charges.,"[""No. You must use the People's Republic of China resident identity card for identity verification when registering for the Alipay (Mainland) or WeChat Pay (Mainland) account before using that account to pay library fees and charges.""]",[],Hong Kong Public Libraries - Frequently Asked Questions,https://www.hkpl.gov.hk/en/about-us/faq-LDWs-payment.html,362dc9cf-35a1-4495-8d66-49d7c9b2fc9b,362dc9cf-35a1-4495-8d66-49d7c9b2fc9b:v1:l5ed15d1f55bb:p1:dfd03a71bccd2238,"[""362dc9cf-35a1-4495-8d66-49d7c9b2fc9b:v1:l5ed15d1f55bb:p1:dfd03a71bccd2238""]"
general,Do I need to register before paying library fees using Mainland e-wallets at Hong Kong Public Libraries?,No registration is needed.,No registration is needed.,"[""No registration is needed.""]",[],Hong Kong Public Libraries - Frequently Asked Questions,https://www.hkpl.gov.hk/en/about-us/faq-LDWs-payment.html,362dc9cf-35a1-4495-8d66-49d7c9b2fc9b,362dc9cf-35a1-4495-8d66-49d7c9b2fc9b:v1:l68189595d3fe:p1:89b7e7af93a7d440,"[""362dc9cf-35a1-4495-8d66-49d7c9b2fc9b:v1:l68189595d3fe:p1:89b7e7af93a7d440""]"
general,Can I ask for a refund of the fees and charges paid by Mainland e-wallets to Hong Kong Public Libraries?,"No refund will be made except under special circumstances. Refund, if any, will be made to the Mainland e-wallets used for payment or given by way of a cheque.","No refund will be made except under special circumstances. Refund, if any, will be made to the Mainland e-wallets used for payment or given by way of a cheque.","[""No refund will be made except under special circumstances. Refund, if any, will be made to the Mainland e-wallets used for payment or given by way of a cheque.""]",[],Hong Kong Public Libraries - Frequently Asked Questions,https://www.hkpl.gov.hk/en/about-us/faq-LDWs-payment.html,362dc9cf-35a1-4495-8d66-49d7c9b2fc9b,362dc9cf-35a1-4495-8d66-49d7c9b2fc9b:v1:laa20c1da5a5c:p1:b008a72f500e0321,"[""362dc9cf-35a1-4495-8d66-49d7c9b2fc9b:v1:laa20c1da5a5c:p1:b008a72f500e0321""]"
events,"On which dates will the Mobile Library 8 service be suspended at the location adjacent to Phase I Club House, Laguna City, Lam Tin?","The service will be suspended on 6.7.2026, 13.7.2026 (Mon), 11.7.2026, and 18.7.2026 (Sat).","Adjacent to Phase I Club House, Laguna City, Lam Tin, Suspension Date = 6.7.2026, 13.7.2026 (Mon) & 11.7.2026, 18.7.2026 (Sat).","[""Adjacent to Phase I Club House, Laguna City, Lam Tin, Suspension Date = 6.7.2026, 13.7.2026 (Mon) & 11.7.2026, 18.7.2026 (Sat).""]",[],Hong Kong Public Libraries - Temporary Suspension of Mobile Library Services - Mobile Library 8 [Service Suspension Date: 6-18.7.2026],https://www.hkpl.gov.hk/en/library-notices/notice_ml8_rm_6-18.7.2026_akp46lpvpdvl7p62o27khhiptv.html,3de7b26c-7f0b-434d-b1e4-05bbe2b54398,3de7b26c-7f0b-434d-b1e4-05bbe2b54398:v1:lcd15df14cd50:p1:61aed58e0c31fdbd,"[""3de7b26c-7f0b-434d-b1e4-05bbe2b54398:v1:lcd15df14cd50:p1:61aed58e0c31fdbd""]"
general,What are the download links for the CSV files of the Top 100 Most Borrowed books in the Junior Lending Fiction category for 2023?,The download links are CJLF.csv for Chinese collections and EJLF.csv for English collections.,"Junior Lending Fiction, 2 = [ [Download CSV](/en/common/attachments/collections/top-100-most-borrowed/2023/CJLF.csv) ]","[""Junior Lending Fiction, 2 = [ [Download CSV](/en/common/attachments/collections/top-100-most-borrowed/2023/CJLF.csv) ]"", ""Junior Lending Fiction, 2 = [ [Download CSV](/en/common/attachments/collections/top-100-most-borrowed/2023/EJLF.csv) ]""]",[],Hong Kong Public Libraries - 2023,https://www.hkpl.gov.hk/en/collections/top-100-most-borrowed/2023.html,411611bc-5304-4752-acb8-3bd11851da80,411611bc-5304-4752-acb8-3bd11851da80:v1:l1dd8966d65ae:p1:0edd541f31a1b42d,"[""411611bc-5304-4752-acb8-3bd11851da80:v1:l1dd8966d65ae:p1:0edd541f31a1b42d"", ""411611bc-5304-4752-acb8-3bd11851da80:v1:l4c2f67336c8a:p1:060ae6a2fbec18ac""]"
e_resources,"Which collection of Chinese e-books published by the Taiwan Vista Publishing Co., Ltd. is available through the Hong Kong Public Libraries, and what is the approximate number of titles in this collection?","The collection is 'Vista E-Book in Traditional Chinese', which has about 400 Chinese e-books.","Vista E-Book in Traditional Chinese

It has about 400 Chinese e-books on Chinese and Western literature published by the Taiwan Vista Publishing Co., Ltd., in which the earliest one published in 1976.","[""Vista E-Book in Traditional Chinese\n\nIt has about 400 Chinese e-books on Chinese and Western literature published by the Taiwan Vista Publishing Co., Ltd., in which the earliest one published in 1976.""]",[],Hong Kong Public Libraries -e-Books,https://www.hkpl.gov.hk/en/e-resources/e-books/home,417c100a-80b9-4fc1-a11f-42cbeebc4793,417c100a-80b9-4fc1-a11f-42cbeebc4793:v1:lfc3e79042296:p1:cb95cf5f93744b13,"[""417c100a-80b9-4fc1-a11f-42cbeebc4793:v1:lfc3e79042296:p1:cb95cf5f93744b13""]"
e_resources,"Which e-book collection offers Chinese books published in Taiwan, including children's books for paired reading, literature, and fiction?",HyRead ebook,"It mainly offers Chinese books published in Taiwan, including children's books for paired reading, literature and fiction, and books on business and economics, household knowledge, social sciences, technology and medicines, language learning, education, biography, etc.","[""It mainly offers Chinese books published in Taiwan, including children's books for paired reading, literature and fiction, and books on business and economics, household knowledge, social sciences, technology and medicines, language learning, education, biography, etc.""]",[],Hong Kong Public Libraries -e-Books,https://www.hkpl.gov.hk/en/e-resources/e-books/home,417c100a-80b9-4fc1-a11f-42cbeebc4793,417c100a-80b9-4fc1-a11f-42cbeebc4793:v1:lbc08339b1e14:p1:d115c73160c2ac6a,"[""417c100a-80b9-4fc1-a11f-42cbeebc4793:v1:lbc08339b1e14:p1:d115c73160c2ac6a""]"
e_resources,"Which e-book collection provides access to English e-books and videos on information technology and business-related subjects, including computing, databases, and web design?",O'Reilly for Public Libraries,"O'Reilly for Public Libraries

This collection provides access to English e-books and videos on information technology and business-related subjects. Information technology subjects include computing, databases, digital media, web design, networking, programming, software engineering, mathematics and science, and so on","[""O'Reilly for Public Libraries\n\nThis collection provides access to English e-books and videos on information technology and business-related subjects. Information technology subjects include computing, databases, digital media, web design, networking, programming, software engineering, mathematics and science, and so on""]",[],Hong Kong Public Libraries -e-Books,https://www.hkpl.gov.hk/en/e-resources/e-books/home,417c100a-80b9-4fc1-a11f-42cbeebc4793,417c100a-80b9-4fc1-a11f-42cbeebc4793:v1:lef35c01664b6:p1:54f4d91bf845528d,"[""417c100a-80b9-4fc1-a11f-42cbeebc4793:v1:lef35c01664b6:p1:54f4d91bf845528d""]"
e_resources,"Which e-book collection offers Chinese titles specifically suitable for children and teenage readers with subjects including children's literature, education, languages, natural science, and biography?","The Apabi Chinese eBooks (Children's Collection) offers Chinese e-books suitable for children and teenage readers. Subjects covered include children's literature, education, languages, natural science, biography, etc.","The collection offers Chinese e-books suitable for children and teenage readers. Subjects covered include children's literature, education, languages, natural science, biography, etc.","[""The collection offers Chinese e-books suitable for children and teenage readers. Subjects covered include children's literature, education, languages, natural science, biography, etc.""]",[],Hong Kong Public Libraries -e-Books,https://www.hkpl.gov.hk/en/e-resources/e-books/home,417c100a-80b9-4fc1-a11f-42cbeebc4793,417c100a-80b9-4fc1-a11f-42cbeebc4793:v1:l8c9270244dd0:p1:5653d73e92054964,"[""417c100a-80b9-4fc1-a11f-42cbeebc4793:v1:l8c9270244dd0:p1:5653d73e92054964""]"
e_resources,"Which e-book collection offers locally published Chinese e-books on lifestyle and health care, covering fiction, comics, and children's books to enhance the quality of life?","The ""Total Wellness"" e-Book collection offers locally published Chinese e-books on lifestyle and health care, covering fiction, comics, and children's books for readers to enjoy the fun of leisure reading, thereby enhancing their quality of life.","This collection offers locally published Chinese e-books on lifestyle and health care, covering fiction, comics and children's books for readers to enjoy the fun of leisure reading, thereby enhancing their quality of life.","[""This collection offers locally published Chinese e-books on lifestyle and health care, covering fiction, comics and children's books for readers to enjoy the fun of leisure reading, thereby enhancing their quality of life.""]",[],Hong Kong Public Libraries -e-Books,https://www.hkpl.gov.hk/en/e-resources/e-books/home,417c100a-80b9-4fc1-a11f-42cbeebc4793,417c100a-80b9-4fc1-a11f-42cbeebc4793:v1:lf6e2d27c86dd:p1:12beb505c4e4e409,"[""417c100a-80b9-4fc1-a11f-42cbeebc4793:v1:lf6e2d27c86dd:p1:12beb505c4e4e409""]"
e_resources,"Which e-book collection offers works of popular authors covering subjects such as investment and wealth management, finance and economics, psychology and inspiration, medicine and health, comics and children's books, and allows online reading for readers with library accounts on personal computers or mobile devices?","The ""JoyReadClub"" e-Book collection offers works of popular authors covering subjects such as investment and wealth management, finance and economics, psychology and inspiration, medicine and health, comics and children's books, and allows online reading for readers with library accounts on personal computers or mobile devices.","This is a collection of locally published Chinese e-books, featuring works of popular authors. It covers a comprehensive range of subjects, including literature and fiction, investment and wealth management, finance and economics, psychology and inspiration, medicine and health, comics and children's books, etc. The e-books are available for online reading by readers with their library accounts on personal computers or mobile devices.","[""This is a collection of locally published Chinese e-books, featuring works of popular authors. It covers a comprehensive range of subjects, including literature and fiction, investment and wealth management, finance and economics, psychology and inspiration, medicine and health, comics and children's books, etc. The e-books are available for online reading by readers with their library accounts on personal computers or mobile devices.""]",[],Hong Kong Public Libraries -e-Books,https://www.hkpl.gov.hk/en/e-resources/e-books/home,417c100a-80b9-4fc1-a11f-42cbeebc4793,417c100a-80b9-4fc1-a11f-42cbeebc4793:v1:ld5ec0d0731cc:p1:788ccbd7ceb394ed,"[""417c100a-80b9-4fc1-a11f-42cbeebc4793:v1:ld5ec0d0731cc:p1:788ccbd7ceb394ed""]"
e_resources,"Which e-book collection provides access to scholarly works published by world-renowned publishers/university presses covering disciplines such as business & economics, health & medicine, humanities, science & technology and social sciences?",ProQuest Ebook Central,"ProQuest Ebook Central

This e-book collection, formerly known as ebrary Academic Complete, contains scholarly works published by world-renowned publishers/university presses. Covering disciplines such as business & economics, health & medicine, humanities, science & technology and social sciences, it can be used for learning and research purposes.","[""ProQuest Ebook Central\n\nThis e-book collection, formerly known as ebrary Academic Complete, contains scholarly works published by world-renowned publishers/university presses. Covering disciplines such as business & economics, health & medicine, humanities, science & technology and social sciences, it can be used for learning and research purposes.""]",[],Hong Kong Public Libraries -e-Books,https://www.hkpl.gov.hk/en/e-resources/e-books/home,417c100a-80b9-4fc1-a11f-42cbeebc4793,417c100a-80b9-4fc1-a11f-42cbeebc4793:v1:l4917b9c863e2:p1:b906904ff9d299ec,"[""417c100a-80b9-4fc1-a11f-42cbeebc4793:v1:l4917b9c863e2:p1:b906904ff9d299ec""]"
e_resources,Which e-book collection offers titles in Spanish and includes teacher notes categorized by reading level for early learners to high school students?,Britannica Collective,"Britannica Collective provides non-fiction titles published by Britannica Educational Publishing, covering a broad spectrum of subjects such as Art & Literature, Mathematics, Science & Technology, Social Studies, History and Sports. Some e-books even provide teacher notes categorised by reading level, making them great for early learners to high school students, and suitable for parent-child reading. New books will be added to provide readers with more trusted materials. The e-books are mainly in English, with some in Spanish.","[""Britannica Collective provides non-fiction titles published by Britannica Educational Publishing, covering a broad spectrum of subjects such as Art & Literature, Mathematics, Science & Technology, Social Studies, History and Sports. Some e-books even provide teacher notes categorised by reading level, making them great for early learners to high school students, and suitable for parent-child reading. New books will be added to provide readers with more trusted materials. The e-books are mainly in English, with some in Spanish.""]",[],Hong Kong Public Libraries -e-Books,https://www.hkpl.gov.hk/en/e-resources/e-books/home,417c100a-80b9-4fc1-a11f-42cbeebc4793,417c100a-80b9-4fc1-a11f-42cbeebc4793:v1:l1991a78a0016:p1:9b08e285bc87b044,"[""417c100a-80b9-4fc1-a11f-42cbeebc4793:v1:l1991a78a0016:p1:9b08e285bc87b044""]"
e_resources,Which e-book collection provides locally published e-books on a time-limited basis with a reading limit of at least three months per title?,Pop-up e-Book,This collection provides locally published e-books on a time-limited basis through the [Digital Collection](https://sls.hkpl.gov.hk/digital-collection/en/collection_pop-up-e-book.html) of the Hong Kong Public Libraries.,"[""This collection provides locally published e-books on a time-limited basis through the [Digital Collection](https://sls.hkpl.gov.hk/digital-collection/en/collection_pop-up-e-book.html) of the Hong Kong Public Libraries.""]",[],Hong Kong Public Libraries -e-Books,https://www.hkpl.gov.hk/en/e-resources/e-books/home,417c100a-80b9-4fc1-a11f-42cbeebc4793,417c100a-80b9-4fc1-a11f-42cbeebc4793:v1:l5850a33889bf:p1:c3dfe459f20693e6,"[""417c100a-80b9-4fc1-a11f-42cbeebc4793:v1:l5850a33889bf:p1:c3dfe459f20693e6""]"
e_resources,"Which e-book collection from SUEP is specifically described as featuring famous works of renowned Hong Kong writers, covering novels, comics, and children's books?","The SUEP ""Hong Kong Renowned Writers"" e-Book collection features famous works of renowned Hong Kong writers, covering novels, comics, and children's books.","This collection offers famous works of renowned Hong Kong writers, covering novels, comics and children's books.","[""This collection offers famous works of renowned Hong Kong writers, covering novels, comics and children's books.""]",[],Hong Kong Public Libraries -e-Books,https://www.hkpl.gov.hk/en/e-resources/e-books/home,417c100a-80b9-4fc1-a11f-42cbeebc4793,417c100a-80b9-4fc1-a11f-42cbeebc4793:v1:l94d73aba1634:p1:14d56c52a7cabe31,"[""417c100a-80b9-4fc1-a11f-42cbeebc4793:v1:l94d73aba1634:p1:14d56c52a7cabe31""]"
notices,To whom should requests for permission to reproduce non-text contents such as photographs or video files on the HKPL Website be addressed?,Requests for consent shall be addressed to HKPL Website via email at enquiries@lcsd.gov.hk.,Such requests for consent shall be addressed to HKPL Website via email at enquiries@lcsd.gov.hk.,"[""Such requests for consent shall be addressed to HKPL Website via email at enquiries@lcsd.gov.hk.""]",[],Hong Kong Public Libraries - Hong Kong Public Libraries - Important Notices,https://www.hkpl.gov.hk/en/notice.html,42113217-3a91-4511-8be7-ff9088ae3812,42113217-3a91-4511-8be7-ff9088ae3812:v1:lf2e5ce532c44:p1:af4ab7bb49453f93,"[""42113217-3a91-4511-8be7-ff9088ae3812:v1:lf2e5ce532c44:p1:af4ab7bb49453f93""]"
notices,What is the email address to which requests for reproducing Government of the HKSAR protected text contents on the HKPL Website should be addressed?,enquiries@lcsd.gov.hk,Such requests shall be addressed to the HKPL Website via email at enquiries@lcsd.gov.hk.,"[""Such requests shall be addressed to the HKPL Website via email at enquiries@lcsd.gov.hk.""]",[],Hong Kong Public Libraries - Hong Kong Public Libraries - Important Notices,https://www.hkpl.gov.hk/en/notice.html,42113217-3a91-4511-8be7-ff9088ae3812,42113217-3a91-4511-8be7-ff9088ae3812:v1:l7cb65a13cdd5:p2:73e81ca4fad7b6d6,"[""42113217-3a91-4511-8be7-ff9088ae3812:v1:l7cb65a13cdd5:p2:73e81ca4fad7b6d6""]"
