query,expected_document,expected_chunk,retrieved_document_1,retrieved_document_2,retrieved_document_3,retrieved_chunk_1,retrieved_chunk_2,retrieved_chunk_3,title_1,title_2,title_3,score_1,score_2,score_3,hit@1,hit@3,hit@5,reciprocal_rank,expected_document_in_vector,expected_chunk_in_vector,expected_chunk_after_rerank,diagnosis,diagnosis_recommendation,error
"Where can readers access the e-book 'Jin Yong Martial Arts Novels Audio Collection 4 è¢«è ̈å­çåæ°£ : èaæåç1⁄4ä1ç¶ãé¿å3⁄4·åãçæå° å2 ̧è¦ä ̧é, å¤è3å2å¥'?",8c198a14-3527-4860-82c0-81faa366f699,8c198a14-3527-4860-82c0-81faa366f699:v1:s1:c1:bd307c5d2de79908,19afe8e9-570c-4e4e-b2dd-e192b485a0e5,8c198a14-3527-4860-82c0-81faa366f699,8d0221d9-ae32-417e-b0bd-0ea56e459f65,19afe8e9-570c-4e4e-b2dd-e192b485a0e5:v1:s9:c0:58091705dfc72b9f,8c198a14-3527-4860-82c0-81faa366f699:v1:s1:c1:bd307c5d2de79908,8d0221d9-ae32-417e-b0bd-0ea56e459f65:v1:s3:c0:393fcf0d92ff8935,Hong Kong Public Libraries -e-Books,Hong Kong Public Libraries - 2025,Hong Kong Public Libraries - Electronic Resources,0.808526765791968,0.8040605304205116,0.563712444084142,False,True,True,0.5,True,True,True,working_correctly,"Retrieval, reranking, context construction, and generation look acceptable.",
"Which author wrote the e-book titled 'Befriend Your Brain: A Young Person's Guide to Dealing with Anxiety, Depression, Anger, Freak-Outs and Trigger' in the 2025 English e-Books collection?",8c198a14-3527-4860-82c0-81faa366f699,8c198a14-3527-4860-82c0-81faa366f699:v1:s2:c0:e8af27d3bf28da90,8c198a14-3527-4860-82c0-81faa366f699,8c198a14-3527-4860-82c0-81faa366f699,8c198a14-3527-4860-82c0-81faa366f699,8c198a14-3527-4860-82c0-81faa366f699:v1:s2:c0:e8af27d3bf28da90,8c198a14-3527-4860-82c0-81faa366f699:v1:s2:c1:6c5be0133b892d74,8c198a14-3527-4860-82c0-81faa366f699:v1:s1:c0:09eab9c049a90f21,Hong Kong Public Libraries - 2025,Hong Kong Public Libraries - 2025,Hong Kong Public Libraries - 2025,0.9994018077850342,0.9993941783905029,0.21495169401168823,True,True,True,1.0,True,True,True,working_correctly,"Retrieval, reranking, context construction, and generation look acceptable.",
"Which library platform hosts the unabridged version of 'Befriend Your Brain: A Young Person's Guide to Dealing with Anxiety, Depression, Anger, Freak-Outs and Trigger' by Faith G. Harper?",8c198a14-3527-4860-82c0-81faa366f699,8c198a14-3527-4860-82c0-81faa366f699:v1:s2:c1:6c5be0133b892d74,8c198a14-3527-4860-82c0-81faa366f699,8c198a14-3527-4860-82c0-81faa366f699,76a75c34-0ec9-48bb-8ab0-675b41db78b0,8c198a14-3527-4860-82c0-81faa366f699:v1:s2:c1:6c5be0133b892d74,8c198a14-3527-4860-82c0-81faa366f699:v1:s2:c0:e8af27d3bf28da90,76a75c34-0ec9-48bb-8ab0-675b41db78b0:v1:s4:c11:b63f2da5f40ed89e,Hong Kong Public Libraries - 2025,Hong Kong Public Libraries - 2025,Hong Kong Public Libraries - Ask a Librarian FAQs,0.999863862991333,0.9984263181686401,0.005513200536370277,True,True,True,1.0,True,True,True,working_correctly,"Retrieval, reranking, context construction, and generation look acceptable.",
Which mobile library stop at Hau Tak Estate was suspended on 16.2.2025 due to urgent maintenance?,8c687299-209f-483c-b43a-b368b07545fb,8c687299-209f-483c-b43a-b368b07545fb:v1:s1:c0:f4d60996e4eb9fd3,8c687299-209f-483c-b43a-b368b07545fb,777bb116-6af0-46f6-8fa4-1fb40febbc2d,d813fb41-9156-4ec2-b6a3-211349dcb73e,8c687299-209f-483c-b43a-b368b07545fb:v1:s1:c0:f4d60996e4eb9fd3,777bb116-6af0-46f6-8fa4-1fb40febbc2d:v1:s1:c0:80d23a0dd52e6f1c,d813fb41-9156-4ec2-b6a3-211349dcb73e:v1:s1:c0:70c195a4d381618d,Hong Kong Public Libraries - Temporary Suspension of Mobile Library Services – Mobile Library 2,Hong Kong Public Libraries - Temporary Suspension of Mobile Library Services – Mobile Library 2,Hong Kong Public Libraries - Temporary Suspension of Mobile Library Services – Mobile Library 2,0.8492465272321266,0.8329293727874756,0.8314252147503265,True,True,True,1.0,True,True,True,working_correctly,"Retrieval, reranking, context construction, and generation look acceptable.",
What is the title of the subject talk focusing on Cosmopolitan Hong Kong in 2025?,8d0221d9-ae32-417e-b0bd-0ea56e459f65,8d0221d9-ae32-417e-b0bd-0ea56e459f65:v1:s13:c0:099ce88fb18d91ec,8d0221d9-ae32-417e-b0bd-0ea56e459f65,5a5a6ea0-ec30-432b-a83f-a07b62105f3c,64d0cf01-8acd-4853-a297-5419978dc695,8d0221d9-ae32-417e-b0bd-0ea56e459f65:v1:s13:c0:099ce88fb18d91ec,5a5a6ea0-ec30-432b-a83f-a07b62105f3c:v1:s13:c0:099ce88fb18d91ec,64d0cf01-8acd-4853-a297-5419978dc695:v1:s0:c1:3bac9e1123c160fd,Hong Kong Public Libraries - Electronic Resources,Hong Kong Public Libraries - Electronic Resources,Hong Kong Public Libraries - Talks / Workshops,0.9993690252304077,0.9993671774864197,0.9942865371704102,True,True,True,1.0,True,True,True,working_correctly,"Retrieval, reranking, context construction, and generation look acceptable.",
Which e-book collection is available in both Traditional Chinese and Simplified Chinese through OverDrive?,8d0221d9-ae32-417e-b0bd-0ea56e459f65,8d0221d9-ae32-417e-b0bd-0ea56e459f65:v1:s1:c0:4dc1dc42ce878957,19afe8e9-570c-4e4e-b2dd-e192b485a0e5,19afe8e9-570c-4e4e-b2dd-e192b485a0e5,19afe8e9-570c-4e4e-b2dd-e192b485a0e5,19afe8e9-570c-4e4e-b2dd-e192b485a0e5:v1:s11:c0:34deca8161a1aba5,19afe8e9-570c-4e4e-b2dd-e192b485a0e5:v1:s10:c0:939a976b6a512ee9,19afe8e9-570c-4e4e-b2dd-e192b485a0e5:v1:s21:c0:c49e829172960ab9,Hong Kong Public Libraries -e-Books,Hong Kong Public Libraries -e-Books,Hong Kong Public Libraries -e-Books,0.7844003695964372,0.7762978806318129,0.7176553775277521,False,False,True,0.25,True,True,True,working_correctly,"Retrieval, reranking, context construction, and generation look acceptable.",
Which electronic resource platform is listed under the English e-Books section of Hong Kong Public Libraries?,8d0221d9-ae32-417e-b0bd-0ea56e459f65,8d0221d9-ae32-417e-b0bd-0ea56e459f65:v1:s2:c0:f5e9f8b9bbb62ff0,8d0221d9-ae32-417e-b0bd-0ea56e459f65,5a5a6ea0-ec30-432b-a83f-a07b62105f3c,979f1983-f7fb-4dba-a22f-7d1cb0c9102e,8d0221d9-ae32-417e-b0bd-0ea56e459f65:v1:s2:c0:f5e9f8b9bbb62ff0,5a5a6ea0-ec30-432b-a83f-a07b62105f3c:v1:s2:c0:f5e9f8b9bbb62ff0,979f1983-f7fb-4dba-a22f-7d1cb0c9102e:v1:s4:c0:d48f614e61642ea5,Hong Kong Public Libraries - Electronic Resources,Hong Kong Public Libraries - Electronic Resources,Hong Kong Public Libraries - e-Databases,0.9943946599960327,0.9940757751464844,0.993043839931488,True,True,True,1.0,True,True,True,working_correctly,"Retrieval, reranking, context construction, and generation look acceptable.",
What is the name of the e-book collection featuring Jin Yong's martial arts novels available through HKPL's electronic resources?,8d0221d9-ae32-417e-b0bd-0ea56e459f65,8d0221d9-ae32-417e-b0bd-0ea56e459f65:v1:s3:c0:393fcf0d92ff8935,19afe8e9-570c-4e4e-b2dd-e192b485a0e5,8c198a14-3527-4860-82c0-81faa366f699,8d0221d9-ae32-417e-b0bd-0ea56e459f65,19afe8e9-570c-4e4e-b2dd-e192b485a0e5:v1:s9:c0:58091705dfc72b9f,8c198a14-3527-4860-82c0-81faa366f699:v1:s1:c1:bd307c5d2de79908,8d0221d9-ae32-417e-b0bd-0ea56e459f65:v1:s3:c0:393fcf0d92ff8935,Hong Kong Public Libraries -e-Books,Hong Kong Public Libraries - 2025,Hong Kong Public Libraries - Electronic Resources,0.7447923421859741,0.736068606376648,0.6928917765617371,False,True,True,0.3333333333333333,True,True,True,working_correctly,"Retrieval, reranking, context construction, and generation look acceptable.",
What is the name of the website section dedicated to ancient Chinese books in the HKPL Thematic Resources?,8e28f067-9f45-4a81-81e2-f3df020b95ce,8e28f067-9f45-4a81-81e2-f3df020b95ce:v1:s11:c0:f4c2c688c1a22e0d,9e9ca7da-8451-4aaa-902b-1a913d1ef33f,8e28f067-9f45-4a81-81e2-f3df020b95ce,de0e7f69-abaa-47a4-9a6a-edf1176a11bc,9e9ca7da-8451-4aaa-902b-1a913d1ef33f:v1:s11:c0:f4c2c688c1a22e0d,8e28f067-9f45-4a81-81e2-f3df020b95ce:v1:s11:c0:f4c2c688c1a22e0d,de0e7f69-abaa-47a4-9a6a-edf1176a11bc:v1:s11:c0:f4c2c688c1a22e0d,Hong Kong Public Libraries,Hong Kong Public Libraries,Hong Kong Public Libraries,0.9990549683570862,0.9989203810691833,0.9988352656364441,False,True,True,0.5,True,True,True,working_correctly,"Retrieval, reranking, context construction, and generation look acceptable.",
What is the phone number for enquiries regarding library account password issues?,92f274b8-c6c6-4258-8f71-159644988e5b,92f274b8-c6c6-4258-8f71-159644988e5b:v1:s1:c0:1dc9645bd5f59fe9,fe7b4c9a-e957-4add-8fc3-670fe768dcd2,d94189a2-fdc8-40cb-8484-a1621cfcc6de,92f274b8-c6c6-4258-8f71-159644988e5b,fe7b4c9a-e957-4add-8fc3-670fe768dcd2:v1:s1:c3:17f0ee746d74e5c6,d94189a2-fdc8-40cb-8484-a1621cfcc6de:v1:s0:c3:64e2d235f0513e4f,92f274b8-c6c6-4258-8f71-159644988e5b:v1:s1:c0:1dc9645bd5f59fe9,Hong Kong Public Libraries - Frequently Asked Questions,HKPL FAQ,Hong Kong Public Libraries - Internet Reference Enquiry Service,0.9991852641105652,0.99887615442276,0.9988027811050415,False,True,True,0.3333333333333333,True,True,True,working_correctly,"Retrieval, reranking, context construction, and generation look acceptable.",
What is the phone number for the Digital Collection Service Enquiry?,92f274b8-c6c6-4258-8f71-159644988e5b,92f274b8-c6c6-4258-8f71-159644988e5b:v1:s1:c1:dfb7d81822efcfaf,92f274b8-c6c6-4258-8f71-159644988e5b,2ccd9b41-566a-4278-8826-e5d0b7ad2713,5ee77841-3eef-416b-9ab6-39dff8ff2a79,92f274b8-c6c6-4258-8f71-159644988e5b:v1:s1:c1:dfb7d81822efcfaf,2ccd9b41-566a-4278-8826-e5d0b7ad2713:v1:s0:c0:6c312a2062daf936,5ee77841-3eef-416b-9ab6-39dff8ff2a79:v1:s1:c1:6b686d7326ed8ed2,Hong Kong Public Libraries - Internet Reference Enquiry Service,Hong Kong Public Libraries - Contact Us,Hong Kong Public Libraries - Internet Reference Enquiry Service,0.9976814985275269,0.9945071339607239,0.948327898979187,True,True,True,1.0,True,True,True,working_correctly,"Retrieval, reranking, context construction, and generation look acceptable.",
What is the gross area of the Hong Kong Central Library building?,94e479bb-cb27-49ec-8cb7-280e0c308229,94e479bb-cb27-49ec-8cb7-280e0c308229:v1:s0:c0:413b4f6f8d565b46,94e479bb-cb27-49ec-8cb7-280e0c308229,94e479bb-cb27-49ec-8cb7-280e0c308229,bbaa337b-f76b-4a05-9a29-af000e66bc1d,94e479bb-cb27-49ec-8cb7-280e0c308229:v1:s0:c0:413b4f6f8d565b46,94e479bb-cb27-49ec-8cb7-280e0c308229:v1:s0:c1:1e1868432162e20e,bbaa337b-f76b-4a05-9a29-af000e66bc1d:v1:s14:c0:39ccef624dd84fe8,Hong Kong Public Libraries - Hong Kong Central Library Introduction,Hong Kong Public Libraries - Hong Kong Central Library Introduction,HKPL Library List PDF,0.9994255900382996,0.486357718706131,0.24231766164302826,True,True,True,1.0,True,True,True,working_correctly,"Retrieval, reranking, context construction, and generation look acceptable.",
Which nine international organizations has the Hong Kong Central Library been designated as the depository library for?,94e479bb-cb27-49ec-8cb7-280e0c308229,94e479bb-cb27-49ec-8cb7-280e0c308229:v1:s0:c1:1e1868432162e20e,94e479bb-cb27-49ec-8cb7-280e0c308229,d85949f9-6adc-4527-b59c-e0067a469a9d,94e479bb-cb27-49ec-8cb7-280e0c308229,94e479bb-cb27-49ec-8cb7-280e0c308229:v1:s0:c1:1e1868432162e20e,d85949f9-6adc-4527-b59c-e0067a469a9d:v1:s0:c4:834858bf092a43d1,94e479bb-cb27-49ec-8cb7-280e0c308229:v1:s0:c0:413b4f6f8d565b46,Hong Kong Public Libraries - Hong Kong Central Library Introduction,Hong Kong Public Libraries - Introduction,Hong Kong Public Libraries - Hong Kong Central Library Introduction,0.9996671676635742,0.9937944412231445,0.3395957052707672,True,True,True,1.0,True,True,True,working_correctly,"Retrieval, reranking, context construction, and generation look acceptable.",
How can readers access e-databases using the library account?,979f1983-f7fb-4dba-a22f-7d1cb0c9102e,979f1983-f7fb-4dba-a22f-7d1cb0c9102e:v1:s0:c0:7dee3ae4f6ebc70f,979f1983-f7fb-4dba-a22f-7d1cb0c9102e,8af6d617-4567-59da-8d35-d6cdbb7b7c87,76a75c34-0ec9-48bb-8ab0-675b41db78b0,979f1983-f7fb-4dba-a22f-7d1cb0c9102e:v1:s0:c0:7dee3ae4f6ebc70f,8af6d617-4567-59da-8d35-d6cdbb7b7c87:v1:s13:c0:1b3a8ffd39a1b84a,76a75c34-0ec9-48bb-8ab0-675b41db78b0:v1:s4:c1:101c68c1a441fe91,Hong Kong Public Libraries - e-Databases,HKPL Ask a Librarian FAQ,Hong Kong Public Libraries - Ask a Librarian FAQs,0.999969482421875,0.9993679523468018,0.9992577433586121,True,True,True,1.0,True,True,True,working_correctly,"Retrieval, reranking, context construction, and generation look acceptable.",
Which libraries provide access to Business Source Complete?,979f1983-f7fb-4dba-a22f-7d1cb0c9102e,979f1983-f7fb-4dba-a22f-7d1cb0c9102e:v1:s10:c0:72b0a23dd6de375b,979f1983-f7fb-4dba-a22f-7d1cb0c9102e,2df9f701-76b1-4b9d-8417-82b2ed1bc24e,2df9f701-76b1-4b9d-8417-82b2ed1bc24e,979f1983-f7fb-4dba-a22f-7d1cb0c9102e:v1:s10:c0:72b0a23dd6de375b,2df9f701-76b1-4b9d-8417-82b2ed1bc24e:v1:s0:c0:22e95e9c8d5afe63,2df9f701-76b1-4b9d-8417-82b2ed1bc24e:v1:s3:c0:7a990c9fa264e0ad,Hong Kong Public Libraries - e-Databases,Hong Kong Public Libraries - e-Databases - search by subject,Hong Kong Public Libraries - e-Databases - search by subject,0.9997162222862244,0.42318421602249146,0.3872147798538208,True,True,True,1.0,True,True,True,working_correctly,"Retrieval, reranking, context construction, and generation look acceptable.",
Which public library branches provide access to the China Academic Journals Full-text Database (CJFD)?,979f1983-f7fb-4dba-a22f-7d1cb0c9102e,979f1983-f7fb-4dba-a22f-7d1cb0c9102e:v1:s11:c0:4fc7f6a2c6b57417,979f1983-f7fb-4dba-a22f-7d1cb0c9102e,979f1983-f7fb-4dba-a22f-7d1cb0c9102e,979f1983-f7fb-4dba-a22f-7d1cb0c9102e,979f1983-f7fb-4dba-a22f-7d1cb0c9102e:v1:s11:c0:4fc7f6a2c6b57417,979f1983-f7fb-4dba-a22f-7d1cb0c9102e:v1:s12:c0:232a0e5f334d1da1,979f1983-f7fb-4dba-a22f-7d1cb0c9102e:v1:s13:c0:0dbddc14f78c1a50,Hong Kong Public Libraries - e-Databases,Hong Kong Public Libraries - e-Databases,Hong Kong Public Libraries - e-Databases,0.9996427297592163,0.99498450756073,0.9912754893302917,True,True,True,1.0,True,True,True,working_correctly,"Retrieval, reranking, context construction, and generation look acceptable.",
Which public libraries provide access to the China Doctoral Dissertations Full-text Database?,979f1983-f7fb-4dba-a22f-7d1cb0c9102e,979f1983-f7fb-4dba-a22f-7d1cb0c9102e:v1:s12:c0:232a0e5f334d1da1,979f1983-f7fb-4dba-a22f-7d1cb0c9102e,979f1983-f7fb-4dba-a22f-7d1cb0c9102e,979f1983-f7fb-4dba-a22f-7d1cb0c9102e,979f1983-f7fb-4dba-a22f-7d1cb0c9102e:v1:s12:c0:232a0e5f334d1da1,979f1983-f7fb-4dba-a22f-7d1cb0c9102e:v1:s13:c0:0dbddc14f78c1a50,979f1983-f7fb-4dba-a22f-7d1cb0c9102e:v1:s11:c0:4fc7f6a2c6b57417,Hong Kong Public Libraries - e-Databases,Hong Kong Public Libraries - e-Databases,Hong Kong Public Libraries - e-Databases,0.9996903538703918,0.9977219700813293,0.9928212761878967,True,True,True,1.0,True,True,True,working_correctly,"Retrieval, reranking, context construction, and generation look acceptable.",
Which public library branches provide access to the China Masters' Theses Full-text Database?,979f1983-f7fb-4dba-a22f-7d1cb0c9102e,979f1983-f7fb-4dba-a22f-7d1cb0c9102e:v1:s13:c0:0dbddc14f78c1a50,979f1983-f7fb-4dba-a22f-7d1cb0c9102e,979f1983-f7fb-4dba-a22f-7d1cb0c9102e,979f1983-f7fb-4dba-a22f-7d1cb0c9102e,979f1983-f7fb-4dba-a22f-7d1cb0c9102e:v1:s13:c0:0dbddc14f78c1a50,979f1983-f7fb-4dba-a22f-7d1cb0c9102e:v1:s12:c0:232a0e5f334d1da1,979f1983-f7fb-4dba-a22f-7d1cb0c9102e:v1:s11:c0:4fc7f6a2c6b57417,Hong Kong Public Libraries - e-Databases,Hong Kong Public Libraries - e-Databases,Hong Kong Public Libraries - e-Databases,0.9998030662536621,0.9981927275657654,0.9940844774246216,True,True,True,1.0,True,True,True,working_correctly,"Retrieval, reranking, context construction, and generation look acceptable.",
Where is the China Standards Document Database available for access via the Internet with a library account?,979f1983-f7fb-4dba-a22f-7d1cb0c9102e,979f1983-f7fb-4dba-a22f-7d1cb0c9102e:v1:s14:c0:4dbb6c144a2360be,979f1983-f7fb-4dba-a22f-7d1cb0c9102e,979f1983-f7fb-4dba-a22f-7d1cb0c9102e,979f1983-f7fb-4dba-a22f-7d1cb0c9102e,979f1983-f7fb-4dba-a22f-7d1cb0c9102e:v1:s14:c0:4dbb6c144a2360be,979f1983-f7fb-4dba-a22f-7d1cb0c9102e:v1:s11:c0:4fc7f6a2c6b57417,979f1983-f7fb-4dba-a22f-7d1cb0c9102e:v1:s12:c0:232a0e5f334d1da1,Hong Kong Public Libraries - e-Databases,Hong Kong Public Libraries - e-Databases,Hong Kong Public Libraries - e-Databases,0.9998434782028198,0.9732217192649841,0.896948516368866,True,True,True,1.0,True,True,True,working_correctly,"Retrieval, reranking, context construction, and generation look acceptable.",
When is the inspection of the ceiling scheduled to take place at Sham Shui Po Public Library?,9ba9f6e8-99b9-43c8-8fd1-3da61fea1151,9ba9f6e8-99b9-43c8-8fd1-3da61fea1151:v1:s0:c0:8b5db90d18302ecb,bbaa337b-f76b-4a05-9a29-af000e66bc1d,bbaa337b-f76b-4a05-9a29-af000e66bc1d,bbaa337b-f76b-4a05-9a29-af000e66bc1d,bbaa337b-f76b-4a05-9a29-af000e66bc1d:v1:s30:c0:21ba4224746fe754,bbaa337b-f76b-4a05-9a29-af000e66bc1d:v1:s31:c0:2a1821756110e396,bbaa337b-f76b-4a05-9a29-af000e66bc1d:v1:s32:c0:01923424cdfb84c3,HKPL Library List PDF,HKPL Library List PDF,HKPL Library List PDF,0.6180728858135013,0.6124781917761143,0.5992653727093561,False,False,False,0.0,True,True,False,reranker_problem,Expected chunk was retrieved but removed after reranking. Inspect reranker scores or increase RERANK_TOP_N.,
What are the service suspension dates for Mobile Library 5?,9ba9f6e8-99b9-43c8-8fd1-3da61fea1151,9ba9f6e8-99b9-43c8-8fd1-3da61fea1151:v1:s0:c1:999b242302ff8c76,9ba9f6e8-99b9-43c8-8fd1-3da61fea1151,6ffe34b8-5a77-46bc-a68e-c4f08695c434,8c687299-209f-483c-b43a-b368b07545fb,9ba9f6e8-99b9-43c8-8fd1-3da61fea1151:v1:s0:c0:8b5db90d18302ecb,6ffe34b8-5a77-46bc-a68e-c4f08695c434:v1:s0:c0:2a17122927160478,8c687299-209f-483c-b43a-b368b07545fb:v1:s0:c0:aafd4976bd6fee48,Hong Kong Public Libraries - Library Notices,Hong Kong Public Libraries - Temporary Suspension of Mobile Library Services – Mobile Library 2,Hong Kong Public Libraries - Temporary Suspension of Mobile Library Services – Mobile Library 2,0.7974656224250793,0.7973164916038513,0.7898277044296265,True,True,True,1.0,True,True,False,reranker_problem,Expected chunk was retrieved but removed after reranking. Inspect reranker scores or increase RERANK_TOP_N.,
What is the name of the collection that provides digital resources of ancient Chinese books in the HKPL thematic resources?,9e9ca7da-8451-4aaa-902b-1a913d1ef33f,9e9ca7da-8451-4aaa-902b-1a913d1ef33f:v1:s11:c0:f4c2c688c1a22e0d,8e28f067-9f45-4a81-81e2-f3df020b95ce,e10f6ca5-51af-4882-bced-65ceaf5edc94,9e9ca7da-8451-4aaa-902b-1a913d1ef33f,8e28f067-9f45-4a81-81e2-f3df020b95ce:v1:s11:c0:f4c2c688c1a22e0d,e10f6ca5-51af-4882-bced-65ceaf5edc94:v1:s11:c0:f4c2c688c1a22e0d,9e9ca7da-8451-4aaa-902b-1a913d1ef33f:v1:s11:c0:f4c2c688c1a22e0d,Hong Kong Public Libraries,Hong Kong Public Libraries,Hong Kong Public Libraries,0.9994932413101196,0.9994796514511108,0.9993935823440552,False,True,True,0.3333333333333333,True,True,True,working_correctly,"Retrieval, reranking, context construction, and generation look acceptable.",
Which library is accessed via the link labeled 'Shenzhen Library (Chinese Only)' in the Guangdong & Macau Libraries Internet Reference Enquiry Service?,a1a3b4a8-097e-47f3-a687-9e703228fdc5,a1a3b4a8-097e-47f3-a687-9e703228fdc5:v1:s1:c0:4f52fb176a659148,a1a3b4a8-097e-47f3-a687-9e703228fdc5,a1a3b4a8-097e-47f3-a687-9e703228fdc5,76a75c34-0ec9-48bb-8ab0-675b41db78b0,a1a3b4a8-097e-47f3-a687-9e703228fdc5:v1:s1:c0:4f52fb176a659148,a1a3b4a8-097e-47f3-a687-9e703228fdc5:v1:s0:c0:bdc0ac0d9b53c8fb,76a75c34-0ec9-48bb-8ab0-675b41db78b0:v1:s0:c0:bdc0ac0d9b53c8fb,Hong Kong Public Libraries - Guangdong & Macau Libraries Internet Reference Enquiry Service,Hong Kong Public Libraries - Guangdong & Macau Libraries Internet Reference Enquiry Service,Hong Kong Public Libraries - Ask a Librarian FAQs,0.9999719858169556,0.9746474027633667,0.9732598066329956,True,True,True,1.0,True,True,True,working_correctly,"Retrieval, reranking, context construction, and generation look acceptable.",
"What are the dates, time, and venue for the Book Display activities in the Chinese Culture Promotion Series / Chinese Culture Festival 2026 Library Tie-in Activities?",afd45438-71b1-4fd1-9007-13ab2723360d,afd45438-71b1-4fd1-9007-13ab2723360d:v1:s11:c0:cf70072abc8f793d,168ef7c9-d20f-41ef-a1f7-922e3693c951,168ef7c9-d20f-41ef-a1f7-922e3693c951,afd45438-71b1-4fd1-9007-13ab2723360d,168ef7c9-d20f-41ef-a1f7-922e3693c951:v1:s6:c0:fe0e8f6a423024a0,168ef7c9-d20f-41ef-a1f7-922e3693c951:v1:s10:c0:3bb7aa2a518fc0c1,afd45438-71b1-4fd1-9007-13ab2723360d:v1:s10:c0:c6a2510ef49e4b29,Hong Kong Public Libraries - Reading Activities,Hong Kong Public Libraries - Reading Activities,Hong Kong Public Libraries - Reading Activities,0.9999604225158691,0.9999600648880005,0.9999535083770752,False,True,True,0.3333333333333333,True,True,False,reranker_problem,Expected chunk was retrieved but removed after reranking. Inspect reranker scores or increase RERANK_TOP_N.,
When is the Roving Exhibition on Reading Supernova of Reading Programme for Children and Youth held at Fa Yuen Street Public Library?,afd45438-71b1-4fd1-9007-13ab2723360d,afd45438-71b1-4fd1-9007-13ab2723360d:v1:s2:c0:c6dac61db39e7087,168ef7c9-d20f-41ef-a1f7-922e3693c951,afd45438-71b1-4fd1-9007-13ab2723360d,afd45438-71b1-4fd1-9007-13ab2723360d,168ef7c9-d20f-41ef-a1f7-922e3693c951:v1:s2:c0:c6dac61db39e7087,afd45438-71b1-4fd1-9007-13ab2723360d:v1:s2:c0:c6dac61db39e7087,afd45438-71b1-4fd1-9007-13ab2723360d:v1:s4:c0:8e2302e6949fd9e7,Hong Kong Public Libraries - Reading Activities,Hong Kong Public Libraries - Reading Activities,Hong Kong Public Libraries - Reading Activities,0.9999600648880005,0.999957799911499,0.9990845918655396,False,True,True,0.5,True,True,True,working_correctly,"Retrieval, reranking, context construction, and generation look acceptable.",
What are the six specific goals of the HKPL collection development mission as proclaimed in the UNESCO Public Library Manifesto?,b4a7ef7c-b7a6-46f6-8d71-880656142420,b4a7ef7c-b7a6-46f6-8d71-880656142420:v1:s0:c0:6757d0045936175a,b4a7ef7c-b7a6-46f6-8d71-880656142420,d85949f9-6adc-4527-b59c-e0067a469a9d,3c9957a2-acef-46bb-8ebf-2013ca25b02c,b4a7ef7c-b7a6-46f6-8d71-880656142420:v1:s0:c0:6757d0045936175a,d85949f9-6adc-4527-b59c-e0067a469a9d:v1:s0:c0:ed29f80ad757e01b,3c9957a2-acef-46bb-8ebf-2013ca25b02c:v1:s0:c0:417a431afe5317fe,Hong Kong Public Libraries - Introduction to collection development,Hong Kong Public Libraries - Introduction,Hong Kong Public Libraries - Collection of Views on Library Collections,0.9952662587165833,0.9595528841018677,0.9256938695907593,True,True,True,1.0,True,True,True,working_correctly,"Retrieval, reranking, context construction, and generation look acceptable.",
What is the telephone number for reference enquiries at City Hall Public Library?,bbaa337b-f76b-4a05-9a29-af000e66bc1d,bbaa337b-f76b-4a05-9a29-af000e66bc1d:v1:s0:c0:bdcdb06a1db8fd26,bbaa337b-f76b-4a05-9a29-af000e66bc1d,5ee77841-3eef-416b-9ab6-39dff8ff2a79,92f274b8-c6c6-4258-8f71-159644988e5b,bbaa337b-f76b-4a05-9a29-af000e66bc1d:v1:s0:c0:bdcdb06a1db8fd26,5ee77841-3eef-416b-9ab6-39dff8ff2a79:v1:s1:c1:6b686d7326ed8ed2,92f274b8-c6c6-4258-8f71-159644988e5b:v1:s1:c1:dfb7d81822efcfaf,HKPL Library List PDF,Hong Kong Public Libraries - Internet Reference Enquiry Service,Hong Kong Public Libraries - Internet Reference Enquiry Service,0.9999114274978638,0.9886881709098816,0.984380841255188,True,True,True,1.0,True,True,True,working_correctly,"Retrieval, reranking, context construction, and generation look acceptable.",
What is the telephone number for Aberdeen Public Library?,bbaa337b-f76b-4a05-9a29-af000e66bc1d,bbaa337b-f76b-4a05-9a29-af000e66bc1d:v1:s10:c0:d262d3f9a7a8f679,bbaa337b-f76b-4a05-9a29-af000e66bc1d,5ee77841-3eef-416b-9ab6-39dff8ff2a79,92f274b8-c6c6-4258-8f71-159644988e5b,bbaa337b-f76b-4a05-9a29-af000e66bc1d:v1:s10:c0:d262d3f9a7a8f679,5ee77841-3eef-416b-9ab6-39dff8ff2a79:v1:s1:c1:6b686d7326ed8ed2,92f274b8-c6c6-4258-8f71-159644988e5b:v1:s1:c1:dfb7d81822efcfaf,HKPL Library List PDF,Hong Kong Public Libraries - Internet Reference Enquiry Service,Hong Kong Public Libraries - Internet Reference Enquiry Service,0.999722421169281,0.06520784646272659,0.06180892512202263,True,True,True,1.0,True,True,True,working_correctly,"Retrieval, reranking, context construction, and generation look acceptable.",
